-0.819367 -0.572898 -0.944935 -1.066935 -0.456157 0.564150 -0.654006 -0.363680 -0.030931 0.029319 -0.521999 -1.367159 -0.697343 -0.276151 -0.933427 0.041166 -0.828693 -0.758627 -0.938051 -0.918005 -0.874852 -1.238129 -0.842927 -0.839189 -1.148945 -0.659434 -1.188966 -0.558728 -1.361017 -0.699255 -2.071701 -0.770467 -0.263190 -0.213486 -0.907213 -1.191090 -1.097981 -1.007333 -0.906638 -0.797077 -0.621555 -0.797748 -0.973367 -1.783284 -0.800429 -0.754897 1.500103 -1.037935 -0.423117 -0.296540 -0.363879 0.155232 -0.181427 -0.882323 
-1.635760 -1.733188 -1.319295 -1.449770 -1.201864 -2.453155 -1.406430 -1.260992 -1.405276 -0.816241 1.066829 0.467120 -0.907361 -1.880212 -1.118874 -1.589346 -1.297844 -1.691801 -1.285801 -1.541319 -1.637182 -1.599969 -1.650372 -1.570003 -1.352540 -1.288377 -1.756972 -1.415207 -1.446955 -1.540010 -2.547997 -1.881901 -1.731246 -1.471437 -1.438551 -1.534882 -1.501860 -1.499174 -1.766652 -1.551632 -1.685522 -1.169239 -0.973367 -1.783284 -1.175671 1.283057 1.500103 -0.504304 -0.423117 1.628134 3.644690 0.155232 -0.793593 -1.328003 
-0.558457 -0.922827 -0.963653 -0.727853 -0.621870 -0.154256 -0.761495 -2.046141 -0.672292 -0.322998 1.520779 -0.679304 0.667768 -0.161575 -0.747979 0.634080 -0.560607 -0.329367 -1.146701 -0.457939 -1.044259 -0.594859 -0.304630 -0.839189 -1.047147 -0.659434 -0.336957 -0.986968 -0.759447 -0.699255 -1.357257 -0.634926 -0.726787 -0.465076 -0.915027 -0.847298 -1.133409 -0.887105 -1.002196 -0.564906 -0.393562 -0.545030 -0.973367 -1.783284 -0.543685 -1.028414 1.500103 -1.037935 -0.423117 -0.296540 -0.363879 0.155232 -0.181427 -0.831550 
-0.024014 -0.213760 -0.121345 -0.016874 -0.456157 1.857280 0.850841 -1.597485 -0.305800 -0.322998 -1.770363 1.154975 -0.592335 1.557061 1.291947 -0.107062 0.277163 0.099893 0.082018 0.031808 -0.140757 -0.393837 -0.663494 -0.096775 -0.741754 0.011439 -0.526293 -0.558728 -0.587570 -0.278877 -1.416794 -0.255412 0.200407 -0.213486 -0.235227 0.088582 -0.134341 0.009139 0.335603 0.073564 -0.013574 -0.327635 -0.973367 -1.783284 -0.326440 -0.734370 1.503214 -1.037935 -0.423117 -0.296540 -0.363879 0.155232 2.879404 -0.041738 
-0.928780 -0.978079 -1.338013 -1.077873 -1.160436 -0.585300 -0.868984 -0.812336 -0.947161 -0.816241 -0.521999 -1.137874 -0.592335 -0.849030 -2.417009 -0.848204 -0.945981 -0.702637 -1.169884 -0.903164 -1.044259 -0.755677 -1.022359 -0.839189 -1.454338 -0.952941 -1.283634 -0.986968 -0.931324 -1.119632 -1.714479 -0.878900 -1.190383 -0.800530 -0.993165 -1.171990 -1.303464 -1.302437 -1.174198 -1.000226 -0.925545 -0.814106 -0.973367 -1.783284 -0.820179 -0.472587 1.503214 -0.504304 -0.423117 -0.296540 -0.363879 0.155232 -0.793593 -1.034644 
-0.693120 -0.757071 -0.364679 -0.596595 -0.704726 -0.010575 0.205906 -0.588008 -0.397423 -0.182071 -0.862462 0.811047 -0.277309 0.411303 0.550156 -0.107062 -0.577362 -0.497338 -0.567117 -0.398576 -0.677211 -0.273224 -0.573778 -0.839189 -0.232766 -0.323997 -0.620960 -0.558728 -0.243816 -0.278877 -1.595405 -0.689143 -0.263190 -0.129622 -0.649358 -0.312510 -0.538220 -0.657579 -0.887527 -0.680991 -0.317564 -1.109497 -0.973367 -1.783284 -1.116422 0.403779 1.503214 -1.037935 -0.423117 1.628134 -0.363879 0.155232 -0.793593 -0.628455 
-0.259674 -0.545272 -0.739038 -0.312204 -0.207588 -0.872662 -0.331539 -0.139352 0.518807 1.297660 0.272415 1.154975 0.457751 -0.276151 0.364708 -0.255290 -0.208744 -0.422685 -0.636667 -0.175963 -0.536039 0.088615 0.054235 -0.096775 -0.232766 -0.323997 -0.242290 -0.558728 0.014000 -0.278877 -1.714479 -0.228304 -0.494988 0.289695 -0.813447 -0.579904 -0.623247 -0.690369 -0.925750 -0.100564 0.366415 -0.577034 -0.973367 -1.783284 -0.583184 -0.472616 1.503214 -0.504304 -0.423117 1.628134 -0.363879 0.155232 -0.181427 -0.583323 
-0.949821 -0.978079 -0.926217 -0.979430 -0.829011 -1.447387 -0.331539 -0.251516 -0.214177 0.240710 1.066829 -0.679304 -0.592335 -0.963606 0.550156 -1.144661 -0.627628 -1.019916 -0.497567 -0.814119 -0.564273 -0.594859 -0.484062 -0.456382 -0.639957 -0.659434 -1.094299 -0.130489 -0.931324 -0.278877 -2.309849 -0.662034 -0.881319 -0.465076 -0.821261 -1.181540 -0.977526 -0.734088 -0.543522 -0.913162 -0.089571 -0.969862 -0.973367 -1.783284 -0.978175 -1.654730 1.512547 -0.504304 -0.423117 1.628134 -0.363879 0.155232 -0.793593 -0.825908 
-0.314381 -0.517646 -0.383397 -0.520028 -0.953295 -0.154256 -0.331539 0.870124 -1.771768 -2.084582 -1.202925 -0.450019 -0.172301 -0.619878 0.364708 -0.996432 -0.376297 -0.516002 -0.845317 -0.487621 -0.931321 -0.715472 -1.022359 -0.839189 -0.639957 -0.659434 -0.336957 -0.558728 -0.415693 -0.699255 -1.059572 -0.960224 -0.881319 -0.465076 -0.579034 -0.933246 -0.842900 -0.701298 -0.600856 -0.651970 -0.469559 -0.539814 1.026353 -1.783284 -0.543685 -1.037236 1.515658 0.029326 -0.423117 -0.296540 1.640405 0.155232 0.430739 -0.758210 
-1.063443 -1.125417 -1.132115 -1.143502 -0.207588 -0.441619 -0.116561 -0.588008 -0.855538 0.170246 0.612878 -2.055014 -1.957446 -0.047000 -0.006188 -0.551747 -0.878959 -1.001252 -1.169884 -0.903164 -0.987790 -1.077312 -1.022359 -0.839189 -1.556136 -0.659434 -0.999631 -0.986968 -1.189140 -0.699255 -1.119109 -0.824683 -1.113117 -0.716666 -1.040047 -1.038293 -0.963355 -1.160350 -1.174198 -0.884141 -1.077541 -1.164734 1.026353 -1.783284 -1.155921 1.277175 1.515658 1.096587 -0.423117 1.628134 -0.363879 0.155232 -0.181427 -1.000795 
-1.492681 -1.429303 -1.412884 -1.734162 -1.284720 -1.447387 -1.836386 -3.167781 -1.405276 -1.309485 -2.451289 0.352478 -0.907361 -1.880212 -1.304322 -0.848204 -1.599441 -1.635810 -1.540818 -1.571001 -1.354838 -1.318538 -1.022359 -1.210396 -1.454338 -1.623814 -1.472969 -1.415207 -1.618832 -1.119632 -3.024293 -1.312630 -0.417722 -0.716666 -1.407296 -1.506233 -1.523117 -1.608472 -1.537315 -1.551632 -1.229536 -1.459651 -0.973367 -1.783284 -1.452165 -1.372361 1.521879 -1.037935 -0.423117 -0.296540 -0.363879 0.155232 -0.793593 -1.277229 
-1.442182 -1.254338 -1.300577 -1.427894 -1.036151 -0.872662 -0.439028 -1.485321 -1.405276 -0.534388 -2.564777 -1.940371 -1.117378 -0.849030 -1.860666 -1.589346 -1.163801 -1.225214 -0.729400 -1.585841 -1.100728 -1.519560 -1.381223 -0.839189 -1.148945 -0.952941 -1.283634 -0.986968 -1.446955 -1.119632 -2.250312 -1.095765 -1.190383 -1.387574 -1.188509 -1.191090 -1.048382 -0.974543 -1.135975 -1.522611 -1.457529 -1.563488 1.026353 -1.744249 -1.570662 0.130350 1.524990 1.096587 -0.423117 -0.296540 3.644690 0.155232 -0.793593 -1.147474 
-1.799880 -1.641102 -1.525192 -1.832605 -2.154712 -1.734749 -1.406430 -3.616437 -0.763915 -1.239022 -2.110826 0.352478 -2.062455 -1.421909 -1.118874 -1.589346 -1.415132 -1.635810 -1.355351 -1.749091 -1.608948 -2.042217 -1.829804 -1.570003 -1.556136 -1.959250 -1.472969 -1.843446 -1.532894 -1.960388 -2.726608 -2.125874 -1.808512 -1.387574 -1.571385 -1.076492 -1.601058 -1.455454 -1.709318 -1.696739 -1.685522 -1.592885 1.026353 -1.744249 -1.590411 0.668503 1.524990 -1.037935 -0.423117 -0.296540 -0.363879 0.155232 -0.793593 -1.344927 
-1.311727 -1.189878 -1.431602 -1.395079 -0.829011 -1.016343 -1.083963 -1.485321 -0.947161 -0.745778 1.407292 -1.825729 -0.382318 -0.619878 -0.747979 -1.292889 -1.532419 -1.225214 -1.193068 -1.274184 -1.185431 -1.157721 -1.381223 -1.570003 -1.454338 -1.623814 -0.999631 -1.415207 -0.931324 -1.540010 -2.309849 -1.637927 -1.653980 -1.387574 -1.321344 -0.933246 -1.268036 -1.214999 -1.728429 -1.377504 -1.533526 -1.357710 1.026353 -2.173636 -1.353417 0.983132 -1.887585 -0.504304 -0.719648 -0.296540 -0.363879 0.155232 -0.181427 -1.141833 
-0.886698 -0.950453 -1.019807 -0.924739 -0.456157 -0.154256 -1.513919 -2.382633 -0.489046 -0.182071 0.385903 -0.793947 -0.802352 -0.963606 -0.377083 -0.107062 -1.130290 -0.889271 -1.146701 -1.155458 -1.213666 -1.077312 -0.663494 -0.839189 -0.945350 -0.952941 -0.904963 -0.986968 -0.931324 -1.119632 -1.535868 -0.960224 -0.417722 -0.800530 -1.313530 -1.038293 -1.097981 -1.040122 -1.307978 -1.058269 -0.773550 -0.683479 -0.973367 -2.173636 -0.681932 1.559426 -1.887585 -1.037935 -0.719648 -0.296540 -0.363879 0.155232 -0.793593 -1.000795 
1.427819 1.895022 1.039168 1.033187 0.745260 -0.297938 0.850841 -0.588008 2.259645 2.143221 1.066829 -0.564662 0.982794 0.525879 1.848290 2.561050 1.131688 1.182374 1.171636 1.293278 1.016856 1.174134 1.489693 2.107268 1.497794 1.395115 0.988390 1.528938 0.615569 1.350087 1.321909 0.801805 1.591197 0.960603 1.069677 0.546971 0.822214 0.533769 0.564940 1.060291 1.734372 1.477426 -0.973367 -2.173636 1.470771 1.026890 -1.887585 -1.037935 -0.719648 -0.296540 -0.363879 0.155232 -0.793593 1.176828 
0.859710 0.799192 0.009680 0.726919 -0.456157 0.851512 0.850841 0.197140 1.435038 1.086270 0.839853 -1.023232 -0.487326 0.755031 0.179260 2.561050 0.930623 0.995739 -0.172999 0.922257 0.226291 0.691681 0.861680 1.376454 0.378020 1.395115 0.325716 1.528938 0.615569 1.350087 0.428853 0.747589 0.973068 0.960603 0.186718 -0.398458 0.035713 -0.351545 0.240046 0.886163 0.594407 0.787785 -0.973367 -2.173636 0.779536 0.724083 -1.887585 -1.037935 -0.719648 -0.296540 -0.363879 0.155232 -0.181427 0.217771 
-1.282270 -1.162252 -1.281859 -1.482584 -1.077579 0.420468 -1.513919 -2.719125 -0.947161 -0.604851 0.726366 0.237835 -0.277309 -0.276151 -0.747979 -0.403519 -1.147045 -1.075906 -1.123518 -1.318707 -1.100728 -1.479356 -1.201791 -1.210396 -1.148945 -0.952941 -1.472969 -1.415207 -1.704771 -1.540010 -1.595405 -1.285522 -1.190383 -0.968256 -1.196323 -1.086042 -1.409747 -1.531963 -1.499092 -1.232397 -1.381531 -1.327839 -0.973367 -2.173636 -1.333667 0.442038 -1.884474 -1.037935 -0.719648 -0.296540 -0.363879 0.155232 -0.793593 -1.147474 
0.884959 0.467680 -0.027755 1.230073 2.029533 1.713599 1.603265 2.328257 1.251792 1.227197 1.066829 0.352478 1.087802 1.327909 1.477395 0.634080 0.344184 0.865095 0.661602 1.144870 0.903918 1.214338 0.771964 1.376454 1.192401 1.395115 1.745731 1.100699 1.560893 1.350087 -0.285591 0.828913 0.277673 1.547647 0.608663 0.126781 0.304965 0.271454 0.278269 0.973227 0.138422 0.926709 -0.973367 -2.173636 0.917783 -1.337366 -1.884474 -0.504304 -0.719648 1.628134 -0.363879 0.155232 0.430739 0.556262 
1.347863 1.001782 0.833271 1.339455 1.200970 1.569918 0.743352 1.430945 1.068546 1.297660 1.861242 1.728187 0.352742 0.755031 0.364708 1.078765 0.578760 1.480990 0.267485 1.352641 0.932152 1.133929 1.130828 1.005247 1.192401 1.395115 0.893722 1.100699 0.959324 0.929709 0.250242 0.774697 0.432205 1.547647 0.850891 0.776166 0.992268 0.555628 0.813388 1.814847 1.658374 0.767634 -0.973367 -2.173636 0.759786 1.024037 -1.884474 -0.504304 -0.719648 -0.296540 -0.363879 0.155232 0.430739 0.872186 
0.405223 0.338759 -0.177499 0.267517 1.118113 0.276787 0.098417 0.982288 0.152315 0.029319 1.066829 -1.596444 -0.067292 -0.047000 0.550156 -0.107062 -0.225499 0.547816 -0.149816 0.580918 -0.168991 0.691681 0.054235 -0.096775 0.479818 0.011439 0.515052 -0.130489 0.357754 -0.699255 0.786075 -0.119872 -0.649521 0.205832 -0.063323 -0.159713 -0.091828 -0.143879 -0.275962 0.421821 0.974396 0.377178 1.026353 -2.173636 0.384545 -0.163958 -1.875141 0.029326 -0.719648 -0.296540 1.640405 0.155232 0.430739 -0.098153 
-0.314381 -0.241386 -0.551858 -0.410647 -0.041875 0.133106 0.313396 0.197140 -0.305800 -0.041144 0.045440 -0.335377 0.247734 0.182152 -1.860666 -0.107062 -0.476830 -0.236050 -0.312100 -0.413417 -0.536039 -0.514450 -0.573778 -0.096775 -0.232766 -0.952941 -0.336957 -0.986968 -0.587570 -0.699255 -1.059572 -0.878900 -1.113117 -0.632803 -0.555592 -0.532155 -0.212283 -0.165738 -0.409742 -0.593927 -0.697552 -0.353476 1.026353 -1.197756 -0.346189 0.136085 -1.868919 1.096587 -0.719648 -0.296540 -0.363879 0.155232 -0.793593 -0.526908 
-0.036639 -0.103256 -0.402115 -0.060627 -0.373301 -0.441619 0.313396 -0.475844 -0.214177 0.452100 -0.068048 -0.220735 -2.062455 -0.390727 -0.933427 -0.107062 -0.309276 -0.105406 -0.103449 -0.220486 -0.225460 -0.072202 -0.842927 -0.096775 0.378020 -0.659434 -0.147622 -0.558728 0.185877 -0.278877 0.071631 -0.445169 -0.726787 -0.213486 -0.500896 -0.293410 -0.042228 -0.078300 -0.218628 -0.158607 -0.089571 -0.085823 1.026353 -1.197756 -0.089445 -0.208010 -1.868919 1.096587 -0.719648 -0.296540 -0.363879 0.155232 -0.181427 -0.289965 
-0.688912 -0.812323 -0.944935 -0.563781 -1.657574 -1.447387 -0.976474 -0.027188 -0.580669 -1.168558 -1.429900 -2.284298 -0.487326 -0.963606 -0.747979 -0.255290 -0.912470 -0.571992 -1.007601 -0.532143 -1.100728 -0.635064 -0.663494 -0.839189 -0.232766 -0.659434 -0.904963 -0.558728 -0.845385 -0.699255 0.607464 -0.689143 -0.340456 -0.465076 -0.977537 -0.990544 -0.835815 -0.865245 -1.231532 -0.448820 -0.545557 -0.362011 1.026353 -1.197756 -0.365939 0.377224 -1.868919 0.029326 -0.719648 -0.296540 -0.363879 0.155232 1.042905 -0.938738 
-1.198106 -1.097791 -1.113397 -1.220069 -1.657574 -1.160025 -1.083963 -0.588008 -1.496899 -2.366436 -0.975949 -1.596444 -1.117378 -1.078181 -1.118874 -1.441118 -1.247578 -1.113233 -1.193068 -1.155458 -1.241900 -1.278334 -1.381223 -0.839189 -1.250743 -1.288377 -1.283634 -1.415207 -1.275078 -1.119632 -0.166517 -1.421062 -1.422182 -0.968256 -1.219765 -1.200640 -1.338892 -1.280578 -1.250644 -1.406526 -0.849548 -1.259563 1.026353 -1.197756 -1.254669 -0.460765 -1.865809 0.029326 -0.719648 -0.296540 -0.363879 0.155232 -0.181427 -1.249022 
0.539886 0.421637 0.309168 0.759734 -0.000447 -0.010575 0.205906 0.870124 -0.030931 -0.111607 0.499390 -0.450019 -0.907361 0.411303 0.364708 0.634080 0.076098 0.697124 -0.010716 0.373147 0.000416 0.651477 0.323383 -0.096775 -0.029171 0.346876 0.799054 0.297750 0.787447 0.141501 1.321909 0.096993 -0.108658 0.625149 0.311739 0.250928 0.333308 0.238664 0.278269 0.624971 0.670405 0.198663 1.026353 -1.197756 0.206799 -1.031443 -1.865809 0.029326 -0.719648 -0.296540 -0.363879 0.155232 1.042905 0.206488 
-1.538971 -1.364842 -1.019807 -1.504461 -1.947571 -1.591068 -1.513919 -1.036664 -1.496899 -1.591338 -0.181536 -1.825729 -1.852438 -1.536484 -0.747979 -1.292889 -1.180556 -1.523829 -1.100334 -1.556160 -1.354838 -1.559764 -1.470939 -1.570003 -1.861529 -0.952941 -1.756972 -1.415207 -1.790709 -1.540010 -0.761887 -1.475279 -1.576714 -1.387574 -1.157254 -1.095592 -1.275121 -0.963614 -1.250644 -1.609675 -1.533526 -1.378336 1.026353 -1.197756 -1.373166 1.303671 -1.862698 0.029326 -0.719648 -0.296540 -0.363879 0.155232 -0.793593 -1.186965 
0.775546 0.918905 0.065834 0.836300 0.289550 0.133106 -0.116561 0.421468 0.518807 0.311173 0.385903 0.581763 -1.012369 -0.276151 -0.562531 0.485852 0.360940 1.033066 0.012468 0.788690 0.508636 0.571068 0.682248 0.634039 0.378020 0.011439 0.988390 0.297750 0.443692 0.141501 0.250242 0.584940 0.123140 0.038105 0.327367 -0.398458 0.446677 0.260524 0.182712 0.363778 0.214419 0.520606 1.026353 -2.173636 0.522792 1.268147 -1.887585 1.096587 -0.423117 -0.296540 -0.363879 0.155232 -0.793593 0.234696 
-0.996111 -0.932035 -0.551858 -0.782544 -1.823286 -1.447387 -0.439028 -0.924500 -1.222030 -1.168558 -1.089437 -2.169656 -0.907361 -1.192757 -1.118874 -1.144661 -0.778427 -0.814617 -0.520750 -1.007049 -0.903087 -1.278334 -1.201791 -1.210396 -0.945350 -1.623814 -0.620960 -1.415207 -1.103201 -1.119632 0.309779 -1.177089 -0.417722 -1.219847 -0.649358 -0.675401 -0.722445 -0.766877 -1.116864 -1.174355 -1.001543 -0.646496 1.026353 -2.173636 -0.642433 0.985984 -1.884474 0.029326 -0.423117 -0.296540 -0.363879 0.155232 -0.793593 -0.944380 
0.497804 0.596602 0.421476 0.365961 0.040981 0.564150 0.420885 0.982288 0.518807 0.311173 1.293804 0.237835 -0.172301 -0.161575 -0.191635 0.782309 0.193386 0.529152 0.035651 0.402829 -0.140757 0.450455 -0.394346 -0.096775 0.785211 -0.323997 0.704387 -0.130489 0.529631 0.141501 0.607464 -0.390953 -0.572254 -0.297349 0.124208 -0.035566 0.680502 0.675856 0.163600 0.537906 -0.165569 0.675888 1.026353 -2.173636 0.680788 -1.063849 -1.884474 1.096587 -0.423117 -0.296540 -0.363879 0.155232 -0.793593 0.200847 
-1.282270 -1.180669 -1.132115 -1.416956 -0.953295 -1.591068 -2.051364 -2.719125 -1.863391 -1.309485 0.499390 -1.940371 -0.382318 -1.651060 -0.377083 -1.292889 -1.147045 -1.299868 -1.007601 -1.125776 -1.072493 -1.519560 -1.291507 -1.570003 -1.250743 -0.952941 -0.904963 -1.415207 -0.845385 -1.119632 -1.654942 -0.960224 -1.190383 -1.555301 -1.274461 -1.229289 -1.331806 -1.149420 -1.155087 -1.087290 -1.153538 -1.540729 -0.973367 -2.173636 -1.531163 0.139173 -1.875141 -1.037935 -0.423117 -0.296540 -0.363879 0.155232 -0.181427 -1.186965 
0.001235 -0.186134 -0.458269 -0.071565 -0.911867 -0.728981 -0.868984 -2.494797 -0.030931 -0.886705 -0.521999 0.925690 -0.172301 -0.849030 1.106499 -0.107062 -0.275765 0.062566 -0.729400 -0.086919 -0.507804 -0.072202 -0.214914 -0.839189 -0.130968 -0.323997 -0.052954 -0.558728 -0.071939 -0.699255 -0.642813 -0.228304 -0.340456 -0.045759 -0.344620 -0.570354 -0.637418 -0.592000 -0.447965 0.073564 -0.089571 -0.320286 -0.973367 -1.158721 -0.326440 -0.219743 -1.868919 -1.037935 -0.423117 -0.296540 -0.363879 0.155232 -0.181427 -0.493059 
-1.257021 -1.070165 -1.281859 -1.296636 -0.704726 -1.016343 -0.868984 -0.700172 -1.405276 -1.450412 0.385903 0.467120 -0.277309 -0.505303 -1.118874 -2.034031 -1.415132 -1.355858 -1.378535 -1.392911 -1.072493 -1.559764 -0.932643 -0.839189 -1.556136 -0.952941 -1.472969 -0.986968 -1.446955 -1.119632 -1.893090 -0.906008 -1.113117 -0.800530 -1.422923 -1.477583 -1.303464 -1.368016 -1.269755 -1.464568 -1.077541 -0.804386 -0.973367 -1.158721 -0.800429 -0.175573 -1.868919 -0.504304 -0.423117 -0.296540 -0.363879 0.155232 1.042905 -1.181323 
